# V1 V2 V3 V4 V5 V6 V7 V8
826 552.9440543 4878.594717 / -0.698879701048971 1.8994798308938 -0.869471484259301 0.0813889450822723
827 553.6401256 4880.663477 / -0.482941229780046 1.8994798308938 -0.848403116356848 -1.88908025164642
828 512.7571058 4874.438943 / 1.22978373725573 -0.770938024274746 -0.144245876692793 0.0813889450822723
829 513.1087944 4874.429302 / 2.6654875601454 -0.770938024274746 -0.144245876692793 0.0813889450822723
830 514.4577827 4875.44984 / -0.479981013337413 -0.770938024274746 -0.144245876692793 0.0813889450822723
831 528.1079125 4871.936021 / 0.742026513495488 -1.12699373829722 -0.658430462844145 2.05185814181097
832 528.7632564 4872.436322 / 1.18009509232594 -1.12699373829722 -0.658430462844145 2.05185814181097
833 529.9526269 4872.141491 / -0.186270936387097 -1.12699373829722 -0.658430462844145 2.05185814181097
834 540.0667955 4870.100227 / -1.00786842941178 -1.21600766680284 -1.04493781418234 0.0813889450822723
835 541.5421541 4870.752544 / -0.618387446059826 -1.21600766680284 -1.04493781418234 0.0813889450822723
836 541.9617076 4870.413422 / 0.439207865614813 -1.21600766680284 -1.04493781418234 0.0813889450822723
837 563.1507318 4872.67835 / -0.340555169715643 1.00934054583762 0.0467509782164728 0.0813889450822723
838 564.4991202 4871.248788 / 0.111910744819773 0.475256974803909 1.16347608414691 0.0813889450822723
839 565.5894432 4871.280059 / 0.19643005908431 0.475256974803909 0.776069494775581 0.0813889450822723
840 577.6161124 4873.456751 / 0.245204266285095 1.81046590238818 -0.886421530152893 0.0813889450822723
841 588.4130431 4872.232964 / -0.687550012537931 1.72145197388256 -0.839149299134121 0.0813889450822723
842 589.375156 4871.986062 / -0.774428064711606 1.72145197388256 -0.839149299134121 0.0813889450822723
843 528.8737496 4858.157351 / -0.177072703477991 0.119201260781436 0.670682132306561 0.0813889450822723
844 529.1147254 4858.554026 / -0.433561807324287 0.119201260781436 0.670682132306561 0.0813889450822723
845 530.7054806 4858.244758 / -0.409896134355332 0.119201260781436 0.670682132306561 0.0813889450822723
846 540.959697 4859.184757 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
847 552.0230233 4858.530482 / 0.0986134226710638 0.386243046298291 0.658864038666177 0.0813889450822723
848 553.2441375 4858.844389 / -0.53286672222583 0.386243046298291 0.658864038666177 0.0813889450822723
849 554.3346728 4858.873883 / -0.566788704025263 0.386243046298291 0.690036134861041 0.0813889450822723
850 564.3852153 4859.703835 / 0.571630560154374 0.475256974803909 0.860184481789659 -1.88908025164642
851 565.2548539 4859.144947 / -0.421354779213857 0.475256974803909 0.458958393970364 -1.88908025164642
852 565.612611 4859.331749 / 0.137680091402803 0.475256974803909 0.674850894913309 -1.88908025164642
853 576.8425767 4861.108118 / -0.228943395266945 1.00934054583762 -0.453437523098442 0.0813889450822723
854 577.4142293 4859.923081 / -0.470358051054111 1.09835447434324 -0.485909778570567 0.0813889450822723
855 547.0004166 4888.144532 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
856 548.5210049 4887.413577 / -0.429889261198494 -0.503896238757891 0.637558383715953 0.0813889450822723
857 549.3640517 4886.719174 / 0.201496924177422 -0.503896238757891 0.637558383715953 0.0813889450822723
858 553.0900448 4848.621313 / 0.465641585883053 0.564270903309528 0.132028837629952 0.0813889450822723
859 553.3291207 4847.553276 / -0.736334383979621 0.564270903309528 0.132028837629952 0.0813889450822723
860 554.4032107 4847.231633 / -0.640639441299832 0.564270903309528 0.158095327985418 0.0813889450822723
861 564.8304995 4847.909053 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
862 565.6768394 4847.552461 / -0.316155228319487 0.564270903309528 0.197006852472306 -1.88908025164642
863 566.3048474 4848.965669 / -0.432677432134781 0.564270903309528 0.197006852472306 -1.88908025164642
864 580.0777801 4849.074025 / -0.875578374945661 1.09835447434324 -0.242621567280962 0.0813889450822723
865 580.965088 4848.154895 / -0.544113986780832 1.09835447434324 -0.20639757517325 0.0813889450822723
866 582.2986083 4849.355805 / -0.571254016101356 1.09835447434324 -0.20639757517325 0.0813889450822723
867 568.5207196 4841.375659 / 0.443195649998159 0.653284831815146 0.140286160622798 -1.88908025164642
868 569.4760942 4841.671994 / 0.0409116292137676 0.653284831815146 0.196264219565802 -1.88908025164642
869 570.4397296 4841.467828 / -0.118397253510023 0.653284831815146 0.196264219565802 -1.88908025164642
870 564.4806594 4837.281482 / -0.330823933902284 1.00934054583762 -0.296757513290201 -1.88908025164642
871 565.8755951 4836.414273 / -0.804776810828299 1.00934054583762 -0.155168090729508 -1.88908025164642
872 567.0808283 4835.454032 / 0.536119522362487 1.00934054583762 -0.155168090729508 -1.88908025164642
873 572.9406284 4832.235543 / -0.617192136581897 1.09835447434324 0.477586322807124 0.0813889450822723
874 573.2593825 4832.505158 / -0.358664217613912 1.09835447434324 0.477586322807124 0.0813889450822723
875 574.403482 4832.277741 / 0.24536575539847 1.09835447434324 0.477586322807124 0.0813889450822723
876 585.8945989 4915.619304 / 1.79947578439991 1.54342411687133 -0.904243097632825 2.05185814181097
877 587.2347558 4916.03159 / 1.87608291927274 1.54342411687133 -0.913045226479561 2.05185814181097
878 588.4090274 4915.830208 / 0.769719110465138 1.54342411687133 -0.929989561800474 2.05185814181097
879 506.0574644 4906.355806 / 0.428372172780037 1.27638233135447 -0.983301873955971 0.0813889450822723
880 516.4989598 4905.906184 / -0.299534774288998 -1.30502159530846 -1.21185083367413 0.0813889450822723
881 517.4659755 4905.192264 / -0.0368925854297788 -1.30502159530846 -1.21185083367413 0.0813889450822723
882 539.1105318 4905.48377 / -0.382956164136697 1.18736840284886 -0.757087181185215 0.0813889450822723
883 541.265622 4905.404477 / -0.213339515551116 1.18736840284886 -0.757087181185215 0.0813889450822723
884 546.8350991 4905.978928 / 0.227944671718748 -1.30502159530846 -1.27341543680891 0.0813889450822723
885 547.8747414 4905.840717 / 0.339805461633032 -1.30502159530846 -1.27341543680891 0.0813889450822723
886 548.525315 4906.55209 / 1.34426476099163 -1.30502159530846 -1.27181342491803 0.0813889450822723
887 568.4151998 4907.600465 / -0.291797156278166 -0.859951952780364 -0.164816783312298 0.0813889450822723
888 573.9159217 4907.113439 / -0.175919987711562 0.0301873322758182 1.89525965200809 0.0813889450822723
889 574.4716599 4908.552345 / 0.472869428539335 0.0301873322758182 1.89525965200809 0.0813889450822723
890 543.0907388 4900.039726 / -0.356141759398341 0.0301873322758182 1.5778203378533 0.0813889450822723
891 544.8365401 4899.234457 / 0.291934750835 0.0301873322758182 1.5778203378533 0.0813889450822723
892 592.2500623 4899.714724 / -0.0358377185560917 1.63243804537695 -0.889999238444134 0.0813889450822723
893 504.8880535 4894.427045 / 1.40305214105322 -1.0379798097916 -0.464482364640654 -1.88908025164642
894 505.6971468 4894.031616 / 0.758549090887782 -1.0379798097916 -0.464482364640654 -1.88908025164642
895 515.7078918 4894.34616 / 1.33506448303886 -0.681924095769128 0.265417195175643 0.0813889450822723
896 527.4749575 4893.54769 / 0.286217541246148 -0.592910167263509 1.0150794099527 0.0813889450822723
897 529.6042951 4893.961807 / 0.92419555381005 -0.592910167263509 1.0150794099527 0.0813889450822723
898 535.988955 4894.410113 / 0.244482741889467 -0.592910167263509 0.503047518381415 0.0813889450822723
899 537.7155662 4895.251427 / -0.308097298671543 -0.592910167263509 0.503047518381415 0.0813889450822723
900 551.2552501 4894.8952 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
901 552.0902046 4895.814175 / 1.65561825268228 -0.0588265962298 1.94303539916324 0.0813889450822723
902 553.0723592 4895.066482 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
903 575.1240224 4895.293789 / -0.0646512750327714 -0.0588265962298 1.46917566971112 0.0813889450822723
904 576.2852725 4896.539917 / 0.392232940914352 -0.0588265962298 1.46917566971112 0.0813889450822723
905 520.9018021 4886.086317 / 1.76652046530127 -1.48304945231969 -1.34134104681086 0.0813889450822723
906 522.0254264 4886.545485 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
907 528.1495075 4883.398159 / 0.156333646298893 -1.39403552381407 -1.34134104681086 0.0813889450822723
908 530.3525767 4881.942565 / 1.28601654559696 -1.39403552381407 -1.34134104681086 0.0813889450822723
909 535.5816608 4883.341579 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
910 536.8414625 4881.953755 / 0.132091114481462 -1.39403552381407 -1.34134104681086 0.0813889450822723
911 537.8003082 4882.522881 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
912 576.9005503 4885.13527 / 1.02894753823769 1.27638233135447 -0.697217615712542 2.05185814181097
913 512.8003149 4874.143251 / 1.22978373725573 -0.770938024274746 -0.144245876692793 0.0813889450822723
914 513.1736577 4874.013701 / 2.6654875601454 -0.770938024274746 -0.144245876692793 0.0813889450822723
915 528.6145718 4872.207094 / 0.742026513495488 -1.12699373829722 -0.658430462844145 2.05185814181097
916 528.7397575 4871.903528 / 1.18009509232594 -1.12699373829722 -0.658430462844145 2.05185814181097
917 529.8198068 4872.064363 / -0.186270936387097 -1.12699373829722 -0.658430462844145 2.05185814181097
918 541.6647444 4870.603589 / 0.439207865614813 -1.21600766680284 -1.04493781418234 0.0813889450822723
919 563.0777352 4872.682207 / -0.340555169715643 1.00934054583762 0.0467509782164728 0.0813889450822723
920 564.1591455 4871.30202 / 0.111910744819773 0.475256974803909 1.16347608414691 0.0813889450822723
921 565.1758121 4871.523565 / 0.19643005908431 0.475256974803909 0.776069494775581 0.0813889450822723
922 577.7289363 4873.972951 / 0.245204266285095 1.81046590238818 -0.886421530152893 0.0813889450822723
923 528.7800665 4858.009891 / -0.177072703477991 0.119201260781436 0.670682132306561 0.0813889450822723
924 541.0892832 4859.585521 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
925 552.3012545 4858.244545 / 0.0986134226710638 0.386243046298291 0.658864038666177 0.0813889450822723
926 564.4080396 4859.189439 / 0.571630560154374 0.475256974803909 0.860184481789659 -1.88908025164642
927 565.726675 4859.008755 / 0.137680091402803 0.475256974803909 0.458958393970364 -1.88908025164642
928 576.8768782 4861.225595 / -0.228943395266945 1.00934054583762 -0.453437523098442 0.0813889450822723
929 547.0879088 4887.575779 / 1.78564481691609 -0.503896238757891 0.637558383715953 0.0813889450822723
930 549.1639279 4886.307025 / 0.201496924177422 -0.503896238757891 0.637558383715953 0.0813889450822723
931 552.8946961 4848.021309 / 0.465641585883053 0.564270903309528 0.132028837629952 0.0813889450822723
932 564.5391475 4847.612988 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
933 565.7407654 4847.476561 / -0.316155228319487 0.564270903309528 0.197006852472306 -1.88908025164642
934 568.2481724 4841.811612 / 0.443195649998159 0.653284831815146 0.140286160622798 -1.88908025164642
935 569.5002369 4842.006915 / 0.0409116292137676 0.653284831815146 0.196264219565802 -1.88908025164642
936 570.4938384 4841.660893 / -0.118397253510023 0.653284831815146 0.196264219565802 -1.88908025164642
937 564.562242 4837.263609 / -0.330823933902284 1.00934054583762 -0.296757513290201 -1.88908025164642
938 566.8929026 4835.702397 / 0.536119522362487 1.00934054583762 -0.155168090729508 -1.88908025164642
939 573.2542881 4832.491551 / -0.358664217613912 1.09835447434324 0.477586322807124 0.0813889450822723
940 574.8258603 4832.010646 / 0.24536575539847 1.09835447434324 0.477586322807124 0.0813889450822723
941 585.9065465 4915.540806 / 1.79947578439991 1.54342411687133 -0.904243097632825 2.05185814181097
942 587.1264409 4916.322213 / 1.87608291927274 1.54342411687133 -0.913045226479561 2.05185814181097
943 587.981834 4915.633013 / 0.769719110465138 1.54342411687133 -0.929989561800474 2.05185814181097
944 506.1446408 4906.351334 / 0.428372172780037 1.27638233135447 -0.983301873955971 0.0813889450822723
945 547.8736956 4905.841931 / 0.339805461633032 -1.30502159530846 -1.27341543680891 0.0813889450822723
946 548.5948963 4906.150607 / 1.34426476099163 -1.30502159530846 -1.27341543680891 0.0813889450822723
947 574.4240116 4908.619011 / 0.472869428539335 0.0301873322758182 1.89525965200809 0.0813889450822723
948 505.0798722 4893.835401 / 1.40305214105322 -1.0379798097916 -0.464482364640654 -1.88908025164642
949 505.7709348 4893.718235 / 0.758549090887782 -1.0379798097916 -0.464482364640654 -1.88908025164642
950 515.9449631 4894.871549 / 1.33506448303886 -0.681924095769128 0.265417195175643 0.0813889450822723
951 529.5302615 4893.526064 / 0.92419555381005 -0.592910167263509 1.0150794099527 0.0813889450822723
952 551.2577113 4894.897219 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
953 552.0602507 4896.125737 / 1.65561825268228 -0.0588265962298 1.94303539916324 0.0813889450822723
954 552.7718466 4895.166808 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
955 576.2695745 4896.605165 / 0.392232940914352 -0.0588265962298 1.46917566971112 0.0813889450822723
956 520.7876193 4885.560144 / 1.76652046530127 -1.48304945231969 -1.34134104681086 0.0813889450822723
957 522.4801501 4886.657206 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
958 530.016139 4881.584039 / 1.28601654559696 -1.39403552381407 -1.34134104681086 0.0813889450822723
959 535.8653483 4883.806403 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
960 537.7153435 4882.276811 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
961 577.1499524 4885.276267 / 1.02894753823769 1.27638233135447 -0.697217615712542 2.05185814181097
962 512.3778299 4873.902537 / 1.22978373725573 -0.770938024274746 -0.144245876692793 0.0813889450822723
963 512.9635978 4873.72273 / 2.6654875601454 -0.770938024274746 -0.144245876692793 0.0813889450822723
964 528.6379427 4872.530854 / 0.742026513495488 -1.12699373829722 -0.658430462844145 2.05185814181097
965 529.2396256 4872.109755 / 1.18009509232594 -1.12699373829722 -0.658430462844145 2.05185814181097
966 541.5807346 4870.700249 / 0.439207865614813 -1.21600766680284 -1.04493781418234 0.0813889450822723
967 541.1275388 4860.113896 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
968 564.2824367 4859.026828 / 0.571630560154374 0.475256974803909 0.503446872290859 -1.88908025164642
969 546.9203141 4887.847275 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
970 552.9477811 4847.953644 / 0.465641585883053 0.564270903309528 0.132028837629952 0.0813889450822723
971 564.161606 4847.539143 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
972 568.2860207 4841.94651 / 0.443195649998159 0.653284831815146 0.140286160622798 -1.88908025164642
973 566.7408802 4835.852493 / 0.536119522362487 1.00934054583762 -0.155168090729508 -1.88908025164642
974 586.0566677 4916.045379 / 1.79947578439991 1.54342411687133 -0.913045226479561 2.05185814181097
975 587.2872125 4915.855871 / 1.87608291927274 1.54342411687133 -0.904243097632825 2.05185814181097
976 587.8220178 4915.37345 / 0.769719110465138 1.54342411687133 -0.904243097632825 2.05185814181097
977 548.7942987 4906.034013 / 1.34426476099163 -1.30502159530846 -1.27341543680891 0.0813889450822723
978 505.1291295 4893.58686 / 1.40305214105322 -1.0379798097916 -0.464482364640654 -1.88908025164642
979 515.937964 4895.121778 / 1.33506448303886 -0.681924095769128 0.265417195175643 0.0813889450822723
980 551.1612472 4895.392211 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
981 551.6991712 4896.266397 / 1.65561825268228 -0.0588265962298 1.94303539916324 0.0813889450822723
982 552.8297955 4895.293126 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
983 520.9452598 4885.175781 / 1.76652046530127 -1.48304945231969 -1.34134104681086 0.0813889450822723
984 522.4853547 4886.18739 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
985 530.000773 4881.406921 / 1.28601654559696 -1.39403552381407 -1.34134104681086 0.0813889450822723
986 535.9334518 4884.262064 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
987 537.3591681 4881.984548 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
988 512.3493796 4873.772312 / 1.22978373725573 -0.770938024274746 -0.144245876692793 0.0813889450822723
989 512.9419202 4873.12736 / 2.6654875601454 -0.770938024274746 -0.136552384052375 0.0813889450822723
990 529.3754324 4872.093363 / 1.18009509232594 -1.12699373829722 -0.658430462844145 2.05185814181097
991 541.3559071 4860.382217 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
992 546.5632129 4888.180966 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
993 564.1764936 4847.438987 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
994 585.7633921 4916.491785 / 1.79947578439991 1.54342411687133 -0.913045226479561 2.05185814181097
995 587.1366031 4915.38259 / 1.87608291927274 1.54342411687133 -0.904243097632825 2.05185814181097
996 551.4126245 4895.848044 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
997 552.57938 4895.584476 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
998 521.9917437 4885.947919 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
999 535.8112278 4884.192533 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
1000 537.2536733 4881.967179 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
1001 513.2436576 4873.358647 / 2.6654875601454 -0.770938024274746 -0.136552384052375 0.0813889450822723
1002 546.5632294 4888.178633 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
1003 587.0994563 4915.414089 / 1.87608291927274 1.54342411687133 -0.904243097632825 2.05185814181097
1004 551.381444 4895.993868 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
1005 552.5544946 4895.649147 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
1006 521.9343403 4885.815885 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
1007 513.193751 4873.543921 / 2.6654875601454 -0.770938024274746 -0.144245876692793 0.0813889450822723
