# V1 V2 V3 V4 V5 V6 V7
644 587.9709742 4915.62309 / 0.673269267843561 0.045319658047025 -0.397517006301468
645 589.2663009 4871.94671 / 0.922427645323881 -0.887291606538567 0.109608574851247
646 589.092124 4872.255632 / 0.922427645323881 -0.887291606538567 0.109608574851247
647 589.3015986 4872.391209 / 0.922427645323881 -0.887291606538567 0.109608574851247
648 589.2693549 4872.017515 / 0.922427645323881 -0.887291606538567 0.109608574851247
649 588.3370594 4872.152076 / 0.922427645323881 -0.834820280356106 0.109608574851247
650 588.3913394 4871.798874 / 0.922427645323881 -0.834820280356106 0.109608574851247
651 588.3759239 4871.854212 / 0.922427645323881 -0.834820280356106 0.109608574851247
652 588.4603315 4872.234819 / 0.922427645323881 -0.834820280356106 0.109608574851247
653 587.3432086 4872.069 / 0.922427645323881 -1.22607145790578 -0.335260174170932
654 587.3206561 4871.718109 / 0.922427645323881 -1.22607145790578 -0.335260174170932
655 587.3009573 4871.697631 / 0.922427645323881 -1.22607145790578 -0.335260174170932
656 587.336061 4871.996921 / 0.922427645323881 -1.22607145790578 -0.335260174170932
657 520.0868583 4886.281487 / -1.69373531821948 2.27927959958537 3.46313151257206
658 520.2347566 4886.418891 / -1.69373531821948 2.27927959958537 3.46313151257206
659 519.9914348 4885.933432 / -1.69373531821948 2.27927959958537 3.46313151257206
660 519.9354196 4885.4882 / -1.69373531821948 2.27927959958537 3.46313151257206
661 530.1014742 4881.498015 / -1.56915612947932 0.357145377525786 1.57895954682711
662 530.4030339 4882.111183 / -1.56915612947932 0.357145377525786 1.57895954682711
663 530.1739738 4882.100245 / -1.56915612947932 0.357145377525786 1.57895954682711
664 530.1347284 4881.596687 / -1.56915612947932 0.357145377525786 1.57895954682711
665 528.0268487 4883.332992 / -1.56915612947932 -0.32514385903905 0.964895345312995
666 528.2886373 4882.758092 / -1.56915612947932 -0.32514385903905 1.57895954682711
667 528.0847662 4883.076996 / -1.56915612947932 -0.32514385903905 0.964895345312995
668 527.9495049 4883.33955 / -1.56915612947932 -0.32514385903905 0.964895345312995
669 529.3412543 4883.199985 / -1.56915612947932 -0.0658095781265687 0.964895345312995
670 529.5906337 4883.365376 / -1.56915612947932 -0.0658095781265687 0.964895345312995
671 529.5834714 4883.498853 / -1.56915612947932 -0.0658095781265687 0.964895345312995
672 529.2511137 4883.708517 / -1.56915612947932 -0.0658095781265687 0.964895345312995
673 517.4789422 4905.235506 / -1.44457694073916 -0.441845792132285 -0.445588618850055
674 517.5045808 4905.491713 / -1.44457694073916 -0.441845792132285 -0.445588618850055
675 517.3388276 4905.521373 / -1.44457694073916 -0.441845792132285 -0.445588618850055
676 517.6237351 4905.349746 / -1.44457694073916 -0.441845792132285 -0.445588618850055
677 516.5033454 4905.400696 / -1.44457694073916 -0.600472552471686 -0.445588618850055
678 516.4332765 4905.763288 / -1.44457694073916 -0.600472552471686 -0.445588618850055
679 516.7327952 4905.884452 / -1.44457694073916 -0.600472552471686 -0.445588618850055
680 516.6051521 4906.019971 / -1.44457694073916 -0.600472552471686 -0.445588618850055
681 515.2524933 4906.778649 / -1.44457694073916 0.30538328821865 -2.07893603528353
682 515.6057101 4906.34307 / -1.44457694073916 0.30538328821865 -0.445588618850055
683 515.5171028 4906.107159 / -1.44457694073916 0.30538328821865 -0.445588618850055
684 515.6246078 4905.87738 / -1.44457694073916 0.30538328821865 -0.445588618850055
685 529.5108944 4872.082526 / -1.19541856325884 3.01055814927364 -0.259800443850022
686 528.6989717 4871.306794 / -1.19541856325884 3.01055814927364 -0.259800443850022
687 528.7201096 4872.033838 / -1.19541856325884 3.01055814927364 -0.259800443850022
688 529.3292043 4872.122258 / -1.19541856325884 3.01055814927364 -0.259800443850022
689 530.0199354 4872.167342 / -1.19541856325884 -0.532065128104627 -0.259800443850022
690 530.4448986 4872.08776 / -1.19541856325884 -0.532065128104627 -0.259800443850022
691 530.5881842 4872.084645 / -1.19541856325884 -0.532065128104627 -0.259800443850022
692 530.1223928 4872.115383 / -1.19541856325884 -0.532065128104627 -0.259800443850022
693 528.384345 4871.378631 / -1.19541856325884 2.1477789966741 -0.259800443850022
694 528.2415726 4871.74655 / -1.19541856325884 2.1477789966741 -0.259800443850022
695 528.0174219 4871.986285 / -1.19541856325884 2.1477789966741 -0.259800443850022
696 528.536102 4872.165548 / -1.19541856325884 2.1477789966741 -0.259800443850022
697 505.7221991 4893.983432 / -1.07083937451868 0.0385733541642406 0.386151099066714
698 505.8046406 4894.459225 / -1.07083937451868 0.0385733541642406 0.386151099066714
699 505.7715723 4894.629358 / -1.07083937451868 0.0385733541642406 0.386151099066714
700 505.7068001 4893.957206 / -1.07083937451868 0.0385733541642406 0.386151099066714
701 505.0881387 4893.788868 / -1.07083937451868 0.427830812460115 0.386151099066714
702 504.9746224 4894.061795 / -1.07083937451868 0.427830812460115 0.386151099066714
703 504.8637881 4894.825775 / -1.07083937451868 0.427830812460115 0.386151099066714
704 504.9141354 4894.16749 / -1.07083937451868 0.427830812460115 0.386151099066714
705 568.3965377 4906.685251 / -0.94626018577852 -0.595799299925577 0.114371486732983
706 568.3236587 4906.85845 / -0.94626018577852 -0.595799299925577 0.114371486732983
707 568.488006 4906.984364 / -0.94626018577852 -0.595799299925577 0.114371486732983
708 568.4906562 4907.55382 / -0.94626018577852 -0.595799299925577 0.114371486732983
709 567.6691917 4906.405525 / -0.94626018577852 -0.821280938271233 -0.382604377831868
710 567.6877366 4906.54824 / -0.94626018577852 -0.821280938271233 0.114371486732983
711 567.777871 4906.671479 / -0.94626018577852 -0.821280938271233 0.114371486732983
712 567.823109 4906.501098 / -0.94626018577852 -0.821280938271233 -0.382604377831868
713 566.3678571 4906.422742 / -0.94626018577852 -0.679805847786752 -0.382604377831868
714 566.3362596 4906.699024 / -0.94626018577852 -0.679805847786752 0.114371486732983
715 566.4213302 4906.85974 / -0.94626018577852 -0.679805847786752 0.114371486732983
716 566.6836706 4906.710555 / -0.94626018577852 -0.679805847786752 0.114371486732983
717 514.2126071 4875.288702 / -0.82168099703836 -0.709455813843384 -1.29714497642216
718 514.4275995 4875.180987 / -0.82168099703836 -0.709455813843384 -1.29714497642216
719 514.3904102 4875.147363 / -0.82168099703836 -0.709455813843384 -1.29714497642216
720 514.5436127 4875.227224 / -0.82168099703836 -0.709455813843384 -1.29714497642216
721 513.3784032 4873.55551 / -0.82168099703836 1.19029796040049 -1.29714497642216
722 513.2114662 4873.904263 / -0.82168099703836 1.19029796040049 -1.29714497642216
723 513.1087944 4874.429302 / -0.82168099703836 1.19029796040049 -1.29714497642216
724 512.8224595 4873.345932 / -0.82168099703836 1.19029796040049 -1.13921295790502
725 512.5394538 4874.09177 / -0.82168099703836 0.32318271428916 -1.29714497642216
726 512.2458301 4874.677106 / -0.82168099703836 0.32318271428916 -1.29714497642216
727 512.7785368 4874.297705 / -0.82168099703836 0.32318271428916 -1.29714497642216
728 512.627079 4873.995418 / -0.82168099703836 0.32318271428916 -1.29714497642216
729 517.5259589 4893.246256 / -0.6971018082982 -0.761254246924298 -0.53509980058487
730 517.772747 4893.272355 / -0.6971018082982 -0.761254246924298 -0.53509980058487
731 517.7642938 4893.44305 / -0.6971018082982 -0.761254246924298 -0.53509980058487
732 517.2146742 4893.709049 / -0.6971018082982 -0.761254246924298 -0.53509980058487
733 516.8439413 4893.721417 / -0.6971018082982 -0.423315988735821 -0.53509980058487
734 517.0250081 4894.002008 / -0.6971018082982 -0.423315988735821 -0.53509980058487
735 517.0461234 4893.624861 / -0.6971018082982 -0.423315988735821 -0.53509980058487
736 517.0221996 4893.729096 / -0.6971018082982 -0.423315988735821 -0.53509980058487
737 515.8418578 4894.590175 / -0.6971018082982 0.953338777685039 -0.53509980058487
738 515.6879449 4894.066654 / -0.6971018082982 0.953338777685039 -0.53509980058487
739 515.4507097 4893.895374 / -0.6971018082982 0.953338777685039 -1.32156935572007
740 515.8440928 4894.591069 / -0.6971018082982 0.953338777685039 -0.53509980058487
741 537.5223921 4895.445369 / -0.57252261955804 -0.605644019816783 -0.2174584509893
742 537.7025339 4895.517378 / -0.57252261955804 -0.605644019816783 -0.2174584509893
743 537.7117218 4895.378253 / -0.57252261955804 -0.605644019816783 -0.2174584509893
744 537.6193542 4895.157238 / -0.57252261955804 -0.605644019816783 -0.2174584509893
745 535.5557353 4895.276916 / -0.57252261955804 -0.657396520605337 -0.2174584509893
746 535.5542518 4895.329558 / -0.57252261955804 -0.657396520605337 -0.2174584509893
747 535.657151 4895.388875 / -0.57252261955804 -0.657396520605337 -0.2174584509893
748 535.5493037 4895.741621 / -0.57252261955804 -0.657396520605337 -0.2174584509893
749 536.3659343 4893.70453 / -0.57252261955804 -0.271904866776934 -0.2174584509893
750 535.9266161 4894.208171 / -0.57252261955804 -0.271904866776934 -0.2174584509893
751 535.8951882 4894.402713 / -0.57252261955804 -0.271904866776934 -0.2174584509893
752 536.0616984 4894.535472 / -0.57252261955804 -0.271904866776934 -0.2174584509893
753 564.1267221 4894.806691 / -0.32336424207772 -0.662041704024444 -0.546070860316828
754 564.2822526 4895.015714 / -0.32336424207772 -0.662041704024444 -0.546070860316828
755 564.1711097 4895.285003 / -0.32336424207772 -0.662041704024444 -0.546070860316828
756 563.6247094 4895.461749 / -0.32336424207772 -0.662041704024444 -0.546070860316828
757 564.581939 4895.522972 / -0.32336424207772 -0.7703575876164 -0.546070860316828
758 564.5703251 4895.582732 / -0.32336424207772 -0.7703575876164 -0.546070860316828
759 564.8398371 4895.467862 / -0.32336424207772 -0.7703575876164 -0.546070860316828
760 565.3894569 4895.276253 / -0.32336424207772 -0.7703575876164 0.12043724749403
761 562.7913366 4896.633642 / -0.32336424207772 0.222949674667384 -0.546070860316828
762 562.8932946 4896.297594 / -0.32336424207772 0.222949674667384 -0.546070860316828
763 562.8313863 4896.138486 / -0.32336424207772 0.222949674667384 -0.546070860316828
764 562.8111466 4895.890912 / -0.32336424207772 0.222949674667384 -0.546070860316828
765 574.8837809 4895.241721 / -0.19878505333756 -0.458611076575409 -0.314012752512833
766 574.7744627 4895.45976 / -0.19878505333756 -0.458611076575409 -0.314012752512833
767 575.1102638 4895.748976 / -0.19878505333756 -0.458611076575409 -0.314012752512833
768 575.1393625 4895.587122 / -0.19878505333756 -0.458611076575409 -0.314012752512833
769 575.658983 4895.225171 / -0.19878505333756 -0.669167573475265 -0.314012752512833
770 575.5112543 4895.39721 / -0.19878505333756 -0.669167573475265 -0.314012752512833
771 575.4138263 4895.295001 / -0.19878505333756 -0.669167573475265 -0.314012752512833
772 575.6726463 4894.899399 / -0.19878505333756 -0.669167573475265 -0.314012752512833
773 576.3652511 4896.957981 / -0.19878505333756 -0.182668878025022 -0.314012752512833
774 576.4172681 4896.511126 / -0.19878505333756 -0.182668878025022 -0.314012752512833
775 576.5461575 4896.419981 / -0.19878505333756 -0.182668878025022 -0.375043220428885
776 576.4073909 4896.282171 / -0.19878505333756 -0.182668878025022 -0.314012752512833
777 543.265107 4899.083386 / -0.0742058645973997 -0.634661205480852 -0.422729092195561
778 543.0919408 4899.176661 / -0.0742058645973997 -0.634661205480852 -0.422729092195561
779 542.9202641 4899.494439 / -0.0742058645973997 -0.634661205480852 -0.422729092195561
780 542.9609745 4899.958899 / -0.0742058645973997 -0.634661205480852 -0.422729092195561
781 544.2581092 4897.911813 / -0.0742058645973997 -0.77875358976489 -0.422729092195561
782 544.2168194 4898.314635 / -0.0742058645973997 -0.77875358976489 -0.422729092195561
783 544.2057116 4898.161717 / -0.0742058645973997 -0.77875358976489 -0.422729092195561
784 544.0880681 4898.091835 / -0.0742058645973997 -0.77875358976489 -0.422729092195561
785 544.8743921 4899.303807 / -0.0742058645973997 -0.243245501412519 -0.422729092195561
786 544.7238248 4898.972654 / -0.0742058645973997 -0.243245501412519 -0.422729092195561
787 544.9494083 4898.657292 / -0.0742058645973997 -0.243245501412519 -0.422729092195561
788 544.8487068 4898.996612 / -0.0742058645973997 -0.243245501412519 -0.422729092195561
789 530.5967988 4858.606449 / 0.0503733241427604 0.527206713113661 -1.41547255172443
790 530.7874246 4858.52303 / 0.0503733241427604 0.527206713113661 -1.19245384945906
791 531.2121966 4858.193475 / 0.0503733241427604 0.527206713113661 -1.19245384945906
792 530.9651907 4858.286726 / 0.0503733241427604 0.527206713113661 -1.19245384945906
793 529.3050032 4858.782107 / 0.0503733241427604 1.28113922270427 -1.41547255172443
794 529.7275108 4858.273962 / 0.0503733241427604 1.28113922270427 -1.41547255172443
795 529.1988205 4858.94191 / 0.0503733241427604 1.28113922270427 -1.41547255172443
796 529.1634164 4858.5709 / 0.0503733241427604 1.28113922270427 -1.41547255172443
797 528.8837908 4858.89655 / 0.0503733241427604 0.382128115721888 -1.41547255172443
798 529.0872602 4858.57001 / 0.0503733241427604 0.382128115721888 -1.41547255172443
799 528.9819578 4858.602204 / 0.0503733241427604 0.382128115721888 -1.41547255172443
800 528.8164129 4858.243512 / 0.0503733241427604 0.382128115721888 -1.41547255172443
801 554.1235398 4859.041434 / 1.29616521154436 -0.761884644132105 -0.0147756466262584
802 554.2523129 4859.239084 / 1.29616521154436 -0.761884644132105 -0.0512758496279102
803 554.4444833 4859.238103 / 1.29616521154436 -0.761884644132105 -0.0512758496279102
804 554.6510349 4859.080854 / 1.29616521154436 -0.761884644132105 -0.0147756466262584
805 553.5537861 4858.931739 / 1.29616521154436 -0.741396945257419 -0.212566577774261
806 553.6165677 4858.887372 / 1.29616521154436 -0.741396945257419 -0.0147756466262584
807 553.5826659 4858.857331 / 1.29616521154436 -0.741396945257419 -0.212566577774261
808 553.3267378 4858.712986 / 1.29616521154436 -0.741396945257419 -0.212566577774261
809 552.2833219 4858.399572 / 1.29616521154436 -0.360004869449895 -0.212566577774261
810 552.1337414 4858.806144 / 1.29616521154436 -0.360004869449895 -0.212566577774261
811 552.0527775 4859.152166 / 1.29616521154436 -0.360004869449895 -0.164177190504688
812 552.0643855 4858.419622 / 1.29616521154436 -0.360004869449895 -0.212566577774261
813 565.0184994 4859.086867 / 1.42074440028452 -0.674047604559445 -0.401641713045915
814 564.9860016 4859.30437 / 1.42074440028452 -0.674047604559445 0.617907222636286
815 565.1046957 4859.227113 / 1.42074440028452 -0.674047604559445 0.000189092909227032
816 565.2230255 4859.219944 / 1.42074440028452 -0.674047604559445 0.000189092909227032
817 565.7421273 4859.103434 / 1.42074440028452 -0.336409958346369 -0.625835196789065
818 565.8353294 4859.337731 / 1.42074440028452 -0.336409958346369 0.000189092909227032
819 565.643097 4859.734149 / 1.42074440028452 -0.336409958346369 0.000189092909227032
820 565.7220076 4859.204315 / 1.42074440028452 -0.336409958346369 0.000189092909227032
821 564.1432783 4859.210535 / 1.42074440028452 -0.0743189465983548 0.617907222636286
822 564.3609329 4859.465785 / 1.42074440028452 -0.0743189465983548 0.617907222636286
823 564.3386123 4859.945197 / 1.42074440028452 -0.0743189465983548 0.617907222636286
824 564.3865584 4859.664749 / 1.42074440028452 -0.0743189465983548 0.617907222636286
825 575.5303556 4861.053396 / 1.42074440028452 -0.0854229865328037 -1.04286587594477
826 575.1369718 4860.355565 / 1.42074440028452 -0.0854229865328037 -1.04286587594477
827 574.9354735 4860.657203 / 1.42074440028452 -0.0854229865328037 -1.04286587594477
828 575.1081949 4861.024389 / 1.42074440028452 -0.0854229865328037 -1.04286587594477
829 565.7054035 4847.52864 / 1.54532358902468 -0.610242460172863 -0.60648360563425
830 565.1982134 4847.931746 / 1.54532358902468 -0.610242460172863 -0.60648360563425
831 565.2557285 4847.90965 / 1.54532358902468 -0.610242460172863 -0.60648360563425
832 565.6326243 4847.604675 / 1.54532358902468 -0.610242460172863 -0.60648360563425
833 564.2062729 4847.722846 / 1.54532358902468 1.67211342132552 -0.603124692673813
834 564.3959457 4848.040683 / 1.54532358902468 1.67211342132552 -0.603124692673813
835 564.4756073 4847.733778 / 1.54532358902468 1.67211342132552 -0.603124692673813
836 564.6873762 4848.285871 / 1.54532358902468 1.67211342132552 -0.603124692673813
837 570.2829354 4841.746418 / 1.66990277776484 -0.491071780943387 -0.193276249812358
838 570.2132084 4841.329819 / 1.66990277776484 -0.491071780943387 -0.193276249812358
839 570.495147 4841.094422 / 1.66990277776484 -0.491071780943387 -0.193276249812358
840 570.4412996 4841.441186 / 1.66990277776484 -0.491071780943387 -0.193276249812358
841 569.5295972 4841.863823 / 1.66990277776484 -0.394854748677828 -0.193276249812358
842 569.5211661 4841.443538 / 1.66990277776484 -0.394854748677828 -0.193276249812358
843 569.3126099 4841.249321 / 1.66990277776484 -0.394854748677828 -0.193276249812358
844 569.4738618 4841.70074 / 1.66990277776484 -0.394854748677828 -0.193276249812358
845 568.2618941 4842.0058 / 1.66990277776484 -0.151889171705954 -0.357792440933991
846 568.7452488 4841.53025 / 1.66990277776484 -0.151889171705954 -0.357792440933991
847 568.6698372 4841.163372 / 1.66990277776484 -0.151889171705954 -0.357792440933991
848 568.4222839 4841.666109 / 1.66990277776484 -0.151889171705954 -0.357792440933991
849 566.8863268 4836.722538 / 0.17495251288292 0.897995058375431 -0.0714934398519487
850 567.4434044 4836.557636 / 0.17495251288292 0.897995058375431 -0.0714934398519487
851 567.1181052 4835.901253 / 0.17495251288292 0.897995058375431 -0.0714934398519487
852 566.9688878 4835.545656 / 0.17495251288292 0.897995058375431 -0.0714934398519487
853 565.6873764 4836.625904 / 0.17495251288292 -0.905621195161644 -0.0714934398519487
854 565.7662711 4836.88248 / 0.17495251288292 -0.905621195161644 -0.0714934398519487
855 565.6696501 4836.698927 / 0.17495251288292 -0.905621195161644 -0.0714934398519487
856 565.6145551 4836.522002 / 0.17495251288292 -0.905621195161644 -0.0714934398519487
857 564.6337213 4837.223647 / 0.17495251288292 -0.619370118185541 -0.47514171090936
858 564.6371829 4837.115718 / 0.17495251288292 -0.619370118185541 -0.47514171090936
859 565.0671733 4837.029032 / 0.17495251288292 -0.619370118185541 -0.0714934398519487
860 564.529738 4837.265739 / 0.17495251288292 -0.619370118185541 -0.47514171090936
861 574.5207671 4832.155085 / 0.299531701623081 1.19746100300765 1.17902449897169
862 574.3345447 4832.478132 / 0.299531701623081 1.19746100300765 1.17902449897169
863 574.2094116 4832.727441 / 0.299531701623081 1.19746100300765 1.17902449897169
864 574.5100347 4832.16263 / 0.299531701623081 1.19746100300765 1.17902449897169
865 573.9053759 4832.677981 / 0.299531701623081 -0.636184682636466 1.17902449897169
866 573.6365096 4832.613483 / 0.299531701623081 -0.636184682636466 1.17902449897169
867 573.4576255 4832.735922 / 0.299531701623081 -0.636184682636466 1.17902449897169
868 573.3314154 4832.56415 / 0.299531701623081 -0.636184682636466 1.17902449897169
869 573.0620431 4832.389927 / 0.299531701623081 -0.792326566852791 1.17902449897169
870 572.8094828 4832.537793 / 0.299531701623081 -0.792326566852791 1.17902449897169
871 572.8176623 4832.772139 / 0.299531701623081 -0.792326566852791 1.17902449897169
872 572.8330107 4832.362218 / 0.299531701623081 -0.792326566852791 1.17902449897169
873 541.2468946 4905.414134 / 0.424110890363241 -0.54841360981059 -0.206392308134304
874 540.7749936 4905.755741 / 0.424110890363241 -0.54841360981059 -0.206392308134304
875 540.6434479 4905.757366 / 0.424110890363241 -0.54841360981059 -0.206392308134304
876 541.0784271 4905.527041 / 0.424110890363241 -0.54841360981059 -0.206392308134304
877 538.9720035 4905.545369 / 0.424110890363241 -0.650856174661354 -0.206392308134304
878 538.965488 4905.661628 / 0.424110890363241 -0.650856174661354 -0.206392308134304
879 539.0222221 4905.79215 / 0.424110890363241 -0.650856174661354 -0.206392308134304
880 539.1443103 4905.73112 / 0.424110890363241 -0.650856174661354 -0.206392308134304
881 539.5916767 4905.910092 / 0.424110890363241 -0.689643092876191 -0.206392308134304
882 539.9365904 4905.699252 / 0.424110890363241 -0.689643092876191 -0.206392308134304
883 540.1482791 4905.415521 / 0.424110890363241 -0.689643092876191 -0.206392308134304
884 540.1200232 4905.366251 / 0.424110890363241 -0.689643092876191 -0.206392308134304
885 505.8007872 4906.384897 / 0.548690079103401 -0.160842037116834 -1.62940262807148
886 505.6474994 4905.737424 / 0.548690079103401 -0.160842037116834 -1.62940262807148
887 505.6697246 4905.678352 / 0.548690079103401 -0.160842037116834 -1.62940262807148
888 505.8449969 4906.445472 / 0.548690079103401 -0.160842037116834 -1.62940262807148
889 590.4407205 4899.179591 / 0.797848456583721 -1.27392594881825 2.47952511995647
890 590.5640555 4898.750025 / 0.797848456583721 -1.27392594881825 2.47952511995647
891 590.7209183 4898.72142 / 0.797848456583721 -1.27392594881825 2.47952511995647
892 590.7906749 4898.834702 / 0.797848456583721 -1.27392594881825 2.47952511995647
893 590.8842514 4898.859995 / 0.797848456583721 -1.25972880349453 2.47952511995647
894 591.1203405 4898.866159 / 0.797848456583721 -1.25972880349453 2.47952511995647
895 591.3142795 4898.939624 / 0.797848456583721 -1.25972880349453 2.47952511995647
896 591.4507192 4899.161271 / 0.797848456583721 -1.25972880349453 2.47952511995647
897 592.5362638 4899.82341 / 0.797848456583721 -0.441208689176781 2.04359885877397
898 592.4340261 4899.365921 / 0.797848456583721 -0.441208689176781 2.04359885877397
899 592.3890573 4899.065886 / 0.797848456583721 -0.441208689176781 2.04359885877397
900 592.3389113 4899.535778 / 0.797848456583721 -0.441208689176781 2.04359885877397
901 577.7008558 4873.899861 / 1.04700683406404 -0.27146909110098 -0.0132918080640574
902 577.580613 4873.373355 / 1.04700683406404 -0.27146909110098 -0.0132918080640574
903 577.4670021 4873.134414 / 1.04700683406404 -0.27146909110098 -0.550041046237938
904 577.6593932 4873.607889 / 1.04700683406404 -0.27146909110098 -0.0132918080640574
905 552.9101581 4878.576451 / 1.1715860228042 -0.84166301872943 -0.798081720365375
906 552.2998979 4878.320443 / 1.1715860228042 -0.84166301872943 -0.798081720365375
907 552.304394 4878.319145 / 1.1715860228042 -0.84166301872943 -0.798081720365375
908 552.7380439 4878.513537 / 1.1715860228042 -0.84166301872943 -0.798081720365375
909 553.2167622 4879.214718 / 1.1715860228042 -0.711243681764519 -0.798081720365375
910 553.3022078 4879.702145 / 1.1715860228042 -0.711243681764519 -0.798081720365375
911 553.368156 4880.073786 / 1.1715860228042 -0.711243681764519 -0.798081720365375
912 553.5247231 4880.467822 / 1.1715860228042 -0.711243681764519 -0.798081720365375
